Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Mirae Asset Mutual Fund
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.412;;;10-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.311;;;11-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.488;;;12-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.550;;;13-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.530;;;16-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.561;;;17-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.480;;;18-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.357;;;19-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.510;;;20-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.642;;;23-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.680;;;24-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.699;;;25-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.756;;;26-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.776;;;27-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.682;;;30-Sep-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.712;;;01-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.437;;;03-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.355;;;04-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.077;;;07-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.281;;;08-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.402;;;09-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.419;;;10-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.465;;;11-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.512;;;14-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.522;;;15-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.500;;;16-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.328;;;17-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.418;;;18-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.265;;;21-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.928;;;22-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.957;;;23-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.965;;;24-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.761;;;25-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.874;;;28-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.953;;;29-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.993;;;30-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.005;;;31-Oct-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.904;;;04-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.035;;;05-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.258;;;06-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.229;;;07-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.108;;;08-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.046;;;11-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.792;;;12-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.451;;;13-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.491;;;14-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.430;;;18-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.528;;;19-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.457;;;21-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.670;;;22-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.909;;;25-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.908;;;26-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.983;;;27-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.978;;;28-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.069;;;29-Nov-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.130;;;02-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.286;;;03-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.323;;;04-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.384;;;05-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.472;;;06-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.493;;;09-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.521;;;10-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.532;;;11-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.440;;;12-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.443;;;13-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.472;;;16-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.347;;;17-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.257;;;18-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.188;;;19-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.914;;;20-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.930;;;23-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.971;;;24-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.986;;;26-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.005;;;27-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.875;;;30-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.940;;;31-Dec-2024
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.979;;;01-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.144;;;02-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;14.124;;;03-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.785;;;06-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.881;;;07-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.769;;;08-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.652;;;09-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.442;;;10-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.071;;;13-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.277;;;14-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.312;;;15-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.440;;;16-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.410;;;17-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.491;;;20-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.275;;;21-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.173;;;22-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.293;;;23-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.059;;;24-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.801;;;27-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.796;;;28-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.044;;;29-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.001;;;30-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.157;;;31-Jan-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.069;;;03-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.303;;;04-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.373;;;05-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.310;;;06-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.278;;;07-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;13.035;;;10-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.713;;;11-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.683;;;12-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.704;;;13-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.446;;;14-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.472;;;17-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.446;;;18-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.597;;;19-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.659;;;20-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.592;;;21-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.478;;;24-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.434;;;25-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.327;;;27-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.092;;;28-Feb-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.109;;;03-Mar-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.167;;;04-Mar-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.413;;;05-Mar-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.556;;;06-Mar-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.565;;;07-Mar-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.423;;;10-Mar-2025
151810;Mirae Asset Multicap Fund - Direct Plan - Growth;INF769K01KK8;;12.435;;;11-Mar-2025
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.051;;;22-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.097;;;23-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.105;;;24-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.065;;;25-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.089;;;28-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.124;;;29-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.170;;;30-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.191;;;31-Aug-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.275;;;01-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.341;;;04-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.376;;;05-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.389;;;06-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.465;;;07-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.512;;;08-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.571;;;11-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.411;;;12-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.459;;;13-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.514;;;14-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.570;;;15-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.511;;;18-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.450;;;20-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.377;;;21-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.344;;;22-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.325;;;25-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.334;;;26-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.383;;;27-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.390;;;29-Sep-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.418;;;03-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.318;;;04-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.362;;;05-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.399;;;06-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.310;;;09-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.418;;;10-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.462;;;11-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.517;;;12-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.484;;;13-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.512;;;16-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.579;;;17-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.515;;;18-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.473;;;19-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.379;;;20-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.159;;;23-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.090;;;25-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.017;;;26-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.130;;;27-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.142;;;30-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.135;;;31-Oct-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.070;;;01-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.149;;;02-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.229;;;03-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.320;;;06-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.359;;;07-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.402;;;08-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.379;;;09-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.433;;;10-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.464;;;13-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.570;;;15-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.613;;;16-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.612;;;17-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.617;;;20-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.660;;;21-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.654;;;22-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.641;;;23-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.653;;;24-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.711;;;28-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.783;;;29-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.850;;;30-Nov-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;10.952;;;01-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.116;;;04-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.140;;;05-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.137;;;06-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.159;;;07-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.193;;;08-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.242;;;11-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.191;;;12-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.259;;;13-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.383;;;14-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.437;;;15-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.486;;;18-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.509;;;19-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.265;;;20-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.379;;;21-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.472;;;22-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.513;;;26-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.607;;;27-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.662;;;28-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.725;;;29-Dec-2023
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.777;;;01-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.756;;;02-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.776;;;03-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.889;;;04-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.949;;;05-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.810;;;08-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.869;;;09-Jan-2024
151811;Mirae Asset Multicap Fund - Direct Plan - IDCW;INF769K01KL6;INF769K01KM4;11.897;;;10-Jan-2024
